62.25	221.75	9.4	-117.75	41.75
62.25	221.25	6.0	-117.75	41.25
62.25	220.75	9.6	-117.75	40.75
62.25	220.25	8.6	-117.75	40.25
62.25	219.75	8.2	-117.75	39.75
62.25	219.25	7.2	-117.75	39.25
62.25	218.75	10.1	-117.75	38.75
62.25	218.25	11.1	-117.75	38.25
62.25	217.75	7.8	-117.75	37.75
62.25	217.25	14.2	-117.75	37.25
62.25	216.75	22.1	-117.75	36.75
62.25	216.25	11.7	-117.75	36.25
62.25	215.75	18.1	-117.75	35.75
62.25	215.25	17.3	-117.75	35.25
62.25	214.75	16.3	-117.75	34.75
62.25	214.25	15.2	-117.75	34.25
62.25	213.75	16.8	-117.75	33.75
62.75	228.75	4.0	-117.25	48.75
62.75	228.25	7.2	-117.25	48.25
62.75	227.75	8.9	-117.25	47.75
62.75	227.25	8.6	-117.25	47.25
62.75	226.75	9.0	-117.25	46.75
62.75	226.25	9.3	-117.25	46.25
62.75	225.75	7.1	-117.25	45.75
62.75	225.25	-0.4	-117.25	45.25
62.75	224.75	9.7	-117.25	44.75
62.75	224.25	11.3	-117.25	44.25
62.75	223.75	10.1	-117.25	43.75
62.75	223.25	4.8	-117.25	43.25
62.75	222.75	8.0	-117.25	42.75
62.75	222.25	7.6	-117.25	42.25
62.75	221.75	6.3	-117.25	41.75
62.75	221.25	8.2	-117.25	41.25
62.75	220.75	8.0	-117.25	40.75
62.75	220.25	6.6	-117.25	40.25
62.75	219.75	8.0	-117.25	39.75
62.75	219.25	8.2	-117.25	39.25
62.75	218.75	5.1	-117.25	38.75
62.75	218.25	9.4	-117.25	38.25
62.75	217.75	10.6	-117.25	37.75
62.75	217.25	10.8	-117.25	37.25
62.75	216.75	23.4	-117.25	36.75
62.75	216.25	18.6	-117.25	36.25
62.75	215.75	18.8	-117.25	35.75
62.75	215.25	16.9	-117.25	35.25
62.75	214.75	17.5	-117.25	34.75
62.75	214.25	11.4	-117.25	34.25
62.75	213.75	17.7	-117.25	33.75
62.75	213.25	17.7	-117.25	33.25
62.75	212.75	17.4	-117.25	32.75
63.25	228.75	6.2	-116.75	48.75
63.25	228.25	6.5	-116.75	48.25
63.25	227.75	9.1	-116.75	47.75
63.25	227.25	7.9	-116.75	47.25
63.25	226.75	8.2	-116.75	46.75
63.25	226.25	8.1	-116.75	46.25
63.25	225.75	11.4	-116.75	45.75
63.25	225.25	4.9	-116.75	45.25
63.25	224.75	1.5	-116.75	44.75
63.25	224.25	9.9	-116.75	44.25
63.25	223.75	11.2	-116.75	43.75
63.25	223.25	9.4	-116.75	43.25
63.25	222.75	5.1	-116.75	42.75
63.25	222.25	8.9	-116.75	42.25
63.25	221.75	8.2	-116.75	41.75
63.25	221.25	7.2	-116.75	41.25
63.25	220.75	6.6	-116.75	40.75
63.25	220.25	7.8	-116.75	40.25
63.25	219.75	9.0	-116.75	39.75
63.25	219.25	5.7	-116.75	39.25
63.25	218.75	7.8	-116.75	38.75
63.25	218.25	8.9	-116.75	38.25
63.25	217.75	10.6	-116.75	37.75
63.25	217.25	10.5	-116.75	37.25
63.25	216.75	17.7	-116.75	36.75
63.25	216.25	18.9	-116.75	36.25
63.25	215.75	18.4	-116.75	35.75
63.25	215.25	17.1	-116.75	35.25
63.25	214.75	15.4	-116.75	34.75
63.25	214.25	9.8	-116.75	34.25
63.25	213.75	10.8	-116.75	33.75
63.25	213.25	14.8	-116.75	33.25
63.25	212.75	15.7	-116.75	32.75
63.25	212.25	16.0	-116.75	32.25
63.75	228.75	6.9	-116.25	48.75
63.75	228.25	3.2	-116.25	48.25
63.75	227.75	6.2	-116.25	47.75
63.75	227.25	7.7	-116.25	47.25
63.75	226.75	7.1	-116.25	46.75
63.75	226.25	6.8	-116.25	46.25
63.75	225.75	8.3	-116.25	45.75
63.75	225.25	1.4	-116.25	45.25
63.75	224.75	2.2	-116.25	44.75
63.75	224.25	7.3	-116.25	44.25
63.75	223.75	9.1	-116.25	43.75
63.75	223.25	11.4	-116.25	43.25
63.75	222.75	7.5	-116.25	42.75
63.75	222.25	8.1	-116.25	42.25
63.75	221.75	8.7	-116.25	41.75
63.75	221.25	7.3	-116.25	41.25
63.75	220.75	6.5	-116.25	40.75
63.75	220.25	8.2	-116.25	40.25
63.75	219.75	6.7	-116.25	39.75
63.75	219.25	6.0	-116.25	39.25
63.75	218.75	7.5	-116.25	38.75
63.75	218.25	10.9	-116.25	38.25
63.75	217.75	9.2	-116.25	37.75
63.75	217.25	8.5	-116.25	37.25
63.75	216.75	15.6	-116.25	36.75
63.75	216.25	15.1	-116.25	36.25
63.75	215.75	20.7	-116.25	35.75
63.75	215.25	19.2	-116.25	35.25
63.75	214.75	20.4	-116.25	34.75
63.75	214.25	18.6	-116.25	34.25
